product_name,brand,category,price,promo_price,volume_ml,rating,review_count,shade_count,finish_type,coverage_level,skin_type,availability,source_url
Pro Filt'r Soft Matte Longwear Foundation — #390,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-390
Pro Filt'r Soft Matte Longwear Foundation — #120,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-120
Eaze Drop Lightweight Blurring Skin Tint — 20,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-20
Pro Filt'r Soft Matte Longwear Foundation — #370,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-370
Pro Filt'r Soft Matte Longwear Foundation — #300,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-300
Pro Filt'r Soft Matte Longwear Foundation — #330,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-330
Pro Filt'r Soft Matte Longwear Foundation — #400,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-400
Pro Filt'r Soft Matte Longwear Foundation — #185,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-185
Pro Filt'r Soft Matte Longwear Foundation — #230,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-230
Pro Filt'r Soft Matte Longwear Foundation — #260,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-260
Pro Filt'r Soft Matte Longwear Foundation — #310,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-310
Eaze Drop Lightweight Blurring Skin Tint — 2,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-2
Pro Filt'r Soft Matte Longwear Foundation — #360,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-360
Eaze Drop Lightweight Blurring Skin Tint — 21,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-21
Pro Filt'r Soft Matte Longwear Foundation — #240,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-240
Pro Filt'r Soft Matte Longwear Foundation — #190,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-190
Pro Filt'r Soft Matte Longwear Foundation — #350,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-350
Pro Filt'r Soft Matte Longwear Foundation — #290,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-290
Eaze Drop Lightweight Blurring Skin Tint — 19,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-19
Eaze Drop Lightweight Blurring Skin Tint — 11,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-11
Pro Filt'r Soft Matte Longwear Foundation — #170,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-170
Pro Filt'r Soft Matte Longwear Foundation — #445,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-445
Pro Filt'r Soft Matte Longwear Foundation — #220,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-220
Eaze Drop Lightweight Blurring Skin Tint — 7,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-7
Showstopp'r Football Sponge,Fenty Beauty,Makeup Brushes,18.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/showstoppr-football-sponge
Eaze Drop Lightweight Blurring Skin Tint — 17,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-17
Pro Filt'r Soft Matte Longwear Foundation — #200,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-200
Eaze Drop Lightweight Blurring Skin Tint — 8,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-8
Eaze Drop Lightweight Blurring Skin Tint — 9,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-9
Eaze Drop Lightweight Blurring Skin Tint — 3,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-3
Pro Filt'r Soft Matte Longwear Foundation — #280,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-280
Pro Filt'r Soft Matte Longwear Foundation — #140,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-140
Pro Filt'r Soft Matte Longwear Foundation — #345,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-345
Hydra Vizor Huez Tinted Moisturizer Broad Spectrum Mineral SPF 30 Sunscreen Refill — 6,Fenty Skin,Foundations & Concealers,37.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/hydra-vizor-huez-tinted-moisturizer-broad-spectrum-mineral-spf-30-sunscreen-refill-6
Eaze Drop Lightweight Blurring Skin Tint — 13,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-13
Eaze Drop Lightweight Blurring Skin Tint — 12,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-12
Eaze Drop Lightweight Blurring Skin Tint — 6,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-6
Eaze Drop Lightweight Blurring Skin Tint — 5,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-5
Eaze Drop Lightweight Blurring Skin Tint — 4,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-4
Hydra Vizor Huez Tinted Moisturizer Broad Spectrum Mineral SPF 30 Sunscreen Refill — 4,Fenty Skin,Foundations & Concealers,37.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/hydra-vizor-huez-tinted-moisturizer-broad-spectrum-mineral-spf-30-sunscreen-refill-4
Eaze Drop Lightweight Blurring Skin Tint — 10,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-10
Pro Filt'r Soft Matte Longwear Foundation — #225,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-225
Eaze Drop Lightweight Blurring Skin Tint — 18,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-18
Eaze Drop Lightweight Blurring Skin Tint — 15,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-15
Pro Filt'r Soft Matte Longwear Foundation — #235,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-235
Pro Filt'r Soft Matte Longwear Foundation — #250,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-250
Foundation Brush 145,Fenty Beauty,Makeup Brushes,36.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/foundation-brush-145
Pro Filt'r Soft Matte Longwear Foundation — #130,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-130
Eaze Drop Blur + Smooth Tint Stick — 20,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-20
Pro Filt'r Soft Matte Longwear Foundation — #425,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-425
Pro Filt'r Soft Matte Longwear Foundation — #335,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-335
Pro Filt'r Soft Matte Longwear Foundation — #315,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-315
Pro Filt'r Soft Matte Powder Foundation — #180,Fenty Beauty,Foundations & Concealers,23.00,45.00,,,,1,,,,rupture,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-powder-foundation-180
Pro Filt'r Soft Matte Powder Foundation — #110,Fenty Beauty,Foundations & Concealers,23.00,45.00,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-powder-foundation-110
Pro Filt'r Soft Matte Longwear Foundation — #295,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-295
Pro Filt'r Soft Matte Longwear Foundation — #175,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-175
Pro Filt'r Soft Matte Powder Foundation — #470,Fenty Beauty,Foundations & Concealers,23.00,45.00,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-powder-foundation-470
Pro Filt'r Soft Matte Longwear Foundation — #125,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-125
Pro Filt'r Soft Matte Longwear Foundation — #480,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-480
Eaze Drop Blur + Smooth Tint Stick — 21,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-21
Eaze Drop Blur + Smooth Tint Stick — 2,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-2
Pro Filt'r Soft Matte Powder Foundation — #255,Fenty Beauty,Foundations & Concealers,23.00,45.00,,,,1,,,,rupture,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-powder-foundation-255
Soft'lit Naturally Luminous Longwear Foundation — 420,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-420
Pro Filt'r Soft Matte Longwear Foundation — #265,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-265
Eaze Drop Blur + Smooth Tint Stick — 17,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-17
Eaze Drop Blur + Smooth Tint Stick — 19,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-19
Mushroom Sponge 2-Piece Makeup Blending Sponge,Fenty Beauty,Makeup Sponges,13.00,18.00,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/mushroom-sponge-2-piece-makeup-blending-sponge
Pro Filt'r Soft Matte Powder Foundation — #250,Fenty Beauty,Foundations & Concealers,23.00,45.00,,,,1,,,,rupture,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-powder-foundation-250
Eaze Drop Blur + Smooth Tint Stick — 4,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-4
Eaze Drop Blur + Smooth Tint Stick — 15,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-15
Eaze Drop Blur + Smooth Tint Stick — 7,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-7
Pro Filt'r Soft Matte Longwear Foundation — #490,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-490
Eaze Drop Blur + Smooth Tint Stick — 11,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-11
Eaze Drop Blur + Smooth Tint Stick — 9,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-9
Soft'lit Naturally Luminous Longwear Foundation — 150,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-150
Eaze Drop Blur + Smooth Tint Stick — 3,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-3
Eaze Drop Blur + Smooth Tint Stick — 18,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-18
Eaze Drop Blur + Smooth Tint Stick — 8,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-8
Pro Filt'r Soft Matte Powder Foundation — #480,Fenty Beauty,Foundations & Concealers,23.00,45.00,,,,1,,,,rupture,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-powder-foundation-480
Soft'lit Naturally Luminous Longwear Foundation — 230,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-230
Eaze Drop Blur + Smooth Tint Stick — 13,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-13
Soft'lit Naturally Luminous Longwear Foundation — 210,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-210
Eaze Drop Blur + Smooth Tint Stick — 6,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-6
Soft'lit Naturally Luminous Longwear Foundation — 185,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-185
Pro Filt'r Soft Matte Powder Foundation — #490,Fenty Beauty,Foundations & Concealers,23.00,45.00,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-powder-foundation-490
Soft'lit Naturally Luminous Longwear Foundation — 385,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-385
Eaze Drop Blur + Smooth Tint Stick — 12,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-12
Eaze Drop Blur + Smooth Tint Stick — 10,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-10
Soft'lit Naturally Luminous Longwear Foundation — 225,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-225
Soft'lit Naturally Luminous Longwear Foundation — 345,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-345
Soft'lit Naturally Luminous Longwear Foundation — 175,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-175
Eaze Drop Lightweight Blurring Skin Tint — 24,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-24
Soft'lit Naturally Luminous Longwear Foundation — 370,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-370
Soft'lit Naturally Luminous Longwear Foundation — 360,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-360
Soft'lit Naturally Luminous Longwear Foundation — 170,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-170
Soft'lit Naturally Luminous Longwear Foundation — 350,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-350
Eaze Drop Blur + Smooth Tint Stick — 5,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-5
Soft'lit Naturally Luminous Longwear Foundation — 120,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-120
Soft'lit Naturally Luminous Longwear Foundation — 300,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-300
Soft'lit Naturally Luminous Longwear Foundation — 335,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-335
Soft'lit Naturally Luminous Longwear Foundation — 260,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-260
Soft'lit Naturally Luminous Longwear Foundation — 295,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-295
Soft'lit Naturally Luminous Longwear Foundation — 125,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-125
Soft'lit Naturally Luminous Longwear Foundation — 200,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-200
Pro Filt'r Soft Matte Longwear Foundation — #495,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-495
Soft'lit Naturally Luminous Longwear Foundation — 310,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-310
Soft'lit Naturally Luminous Longwear Foundation — 290,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-290
Soft'lit Naturally Luminous Longwear Foundation — 315,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-315
Soft'lit Naturally Luminous Longwear Foundation — 190,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-190
Soft'lit Naturally Luminous Longwear Foundation — 235,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-235
Soft'lit Naturally Luminous Longwear Foundation — 280,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-280
Soft'lit Naturally Luminous Longwear Foundation — 330,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-330
Soft'lit Naturally Luminous Longwear Foundation — 240,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-240
Pro Filt'r Soft Matte Longwear Foundation — #498,Fenty Beauty,Foundations & Concealers,39.90,,,,,2,,,,en stock,https://fentybeauty.com/en-fr/products/pro-filtr-soft-matte-longwear-foundation-498
Soft'lit Naturally Luminous Longwear Foundation — 220,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-220
Soft'lit Naturally Luminous Longwear Foundation — 265,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-265
Soft'lit Naturally Luminous Longwear Foundation — 140,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-140
Soft'lit Naturally Luminous Longwear Foundation — 250,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-250
Eaze Drop Blur + Smooth Tint Stick — 24,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-24
Eaze Drop Lightweight Blurring Skin Tint — 25,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-lightweight-blurring-skin-tint-25
Hydra Vizor Huez Tinted Moisturizer Broad Spectrum Mineral SPF 30 Sunscreen Refill — 10,Fenty Skin,Foundations & Concealers,37.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/hydra-vizor-huez-tinted-moisturizer-broad-spectrum-mineral-spf-30-sunscreen-refill-10
Eaze Drop Blur + Smooth Tint Stick — 25,Fenty Beauty,Foundations & Concealers,38.00,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/eaze-drop-skin-tint-foundation-stick-25
Soft'lit Naturally Luminous Longwear Foundation — 498,Fenty Beauty,Foundations & Concealers,39.90,,,,,1,,,,en stock,https://fentybeauty.com/en-fr/products/softlit-naturally-luminous-longwear-foundation-498
